,real,predict
2022-03-04,98.648,
2022-03-07,99.29301,
2022-03-08,99.06200000000001,
2022-03-09,97.96799999999999,
2022-03-10,98.507,
2022-03-11,99.12401,
2022-03-14,98.99901,
2022-03-15,99.09701,
2022-03-16,98.618,
2022-03-17,97.97400999999999,
2022-03-18,98.23299999999999,
2022-03-21,98.49799999999999,
2022-03-22,98.493,
2022-03-23,98.62200000000001,
2022-03-24,98.789,
2022-03-25,98.789,
2022-03-28,99.09100000000001,
2022-03-29,98.40401,
2022-03-30,97.79201,
2022-03-31,98.31200000000001,
2022-04-01,98.632,
2022-04-04,99.00001,
2022-04-05,99.47201,
2022-04-06,99.59900999999999,
2022-04-07,99.75101,
2022-04-08,99.79601,
2022-04-11,99.93200999999999,
2022-04-12,100.292,
2022-04-13,99.87501,
2022-04-14,100.321,
2022-04-15,100.5,
2022-04-18,100.781,
2022-04-19,100.961,
2022-04-20,100.39,
2022-04-21,100.57799999999999,
2022-04-22,101.22,
2022-04-25,101.75200000000001,
2022-04-26,102.303,
2022-04-27,102.954,
2022-04-28,103.62299999999999,
2022-04-29,102.959,
2022-05-02,103.744,
2022-05-03,103.465,
2022-05-04,102.587,
2022-05-05,103.75200000000001,
2022-05-06,103.66,
2022-05-09,103.65100000000001,
2022-05-10,103.92,
2022-05-11,103.846,
2022-05-12,104.851,
2022-05-13,104.56299999999999,
2022-05-16,104.18700000000001,
2022-05-17,103.36,
2022-05-18,103.81,
2022-05-19,102.72399999999999,
2022-05-20,103.15,
2022-05-23,102.07600000000001,
2022-05-24,101.85700000000001,
2022-05-25,102.056,
2022-05-26,101.829,
2022-05-27,101.66799999999999,
2022-05-30,101.66799999999999,
2022-05-31,101.75200000000001,
2022-06-01,102.49799999999999,
2022-06-02,101.824,
2022-06-03,102.14,
2022-06-06,102.43700000000001,
2022-06-07,102.318,
2022-06-08,102.542,
2022-06-09,103.223,
2022-06-10,104.148,
2022-06-13,105.07799999999999,
2022-06-14,105.51799999999999,
2022-06-15,105.15799999999999,
2022-06-16,103.631,
2022-06-17,104.7,
2022-06-20,104.7,
2022-06-21,104.435,
2022-06-22,104.197,
2022-06-23,104.431,
2022-06-24,104.185,
2022-06-27,103.939,
2022-06-28,104.506,
2022-06-29,105.10600000000001,
2022-06-30,104.685,
2022-07-01,105.13799999999999,
2022-07-04,105.13799999999999,
2022-07-05,106.535,
2022-07-06,107.096,
2022-07-07,107.13,
2022-07-08,107.007,
2022-07-11,108.021,
2022-07-12,108.072,
2022-07-13,107.95700000000001,
2022-07-14,108.544,
2022-07-15,108.06299999999999,
2022-07-18,107.366,
2022-07-19,106.682,
2022-07-20,107.07600000000001,
2022-07-21,106.91,
2022-07-22,106.73,
2022-07-25,106.48299999999999,
2022-07-26,107.189,
2022-07-27,106.45200000000001,
2022-07-28,106.351,
2022-07-29,105.90299999999999,
2022-08-01,105.45,
2022-08-02,106.241,
2022-08-03,106.506,
2022-08-04,105.693,
2022-08-05,106.62100000000001,
2022-08-08,106.435,
2022-08-09,106.374,
2022-08-10,105.196,
2022-08-11,105.09,
2022-08-12,105.631,
2022-08-15,106.546,
2022-08-16,106.5,
2022-08-17,106.574,
2022-08-18,107.484,
2022-08-19,108.169,
2022-08-22,109.046,
2022-08-23,108.624,
2022-08-24,108.677,
2022-08-25,108.47,
2022-08-26,108.803,
2022-08-29,108.835,
2022-08-30,108.773,
2022-08-31,108.7,
2022-09-01,109.691,
2022-09-02,109.53399999999999,
2022-09-05,109.53399999999999,
2022-09-06,110.214,
2022-09-07,109.84,
2022-09-08,109.70700000000001,
2022-09-09,109.00299999999999,
2022-09-12,108.33,
2022-09-13,109.815,
2022-09-14,109.65799999999999,
2022-09-15,109.73899999999999,
2022-09-16,109.764,
2022-09-19,109.73700000000001,
2022-09-20,110.215,
2022-09-21,110.64200000000001,
2022-09-22,111.353,
2022-09-23,113.19200000000001,
2022-09-26,114.103,
2022-09-27,114.10600000000001,
2022-09-28,112.604,
2022-09-29,112.25399999999999,
2022-09-30,112.117,
2022-10-03,111.745,
2022-10-04,110.065,
2022-10-05,111.208,
2022-10-06,112.258,
2022-10-07,112.795,
2022-10-10,113.14399999999999,
2022-10-11,113.221,
2022-10-12,113.32,
2022-10-13,112.363,
2022-10-14,113.311,
2022-10-17,112.039,
2022-10-18,112.13,
2022-10-19,112.984,
2022-10-20,112.881,
2022-10-21,112.012,
2022-10-24,111.98899999999999,
2022-10-25,110.95,
2022-10-26,109.7,
2022-10-27,110.587,
2022-10-28,110.75200000000001,
2022-10-31,111.527,
2022-11-01,111.48100000000001,
2022-11-02,111.345,
2022-11-03,112.93,
2022-11-04,110.87700000000001,
2022-11-07,110.12,
2022-11-08,109.63600000000001,
2022-11-09,110.54899999999999,
2022-11-10,108.206,
2022-11-11,106.292,
2022-11-14,106.66,
2022-11-15,106.404,
2022-11-16,106.281,
2022-11-17,106.694,
2022-11-18,,106.89889
2022-11-21,,106.89889
2022-11-22,,106.43909
2022-11-23,,105.31349
2022-11-24,,105.31349
2022-11-25,,105.93717
2022-11-28,,106.11814
2022-11-29,,106.11814
2022-11-30,,106.365105
2022-12-01,,105.82222
2022-12-02,,105.82222
2022-12-05,,104.778564
2022-12-06,,104.778564
2022-12-07,,104.596466
2022-12-08,,104.22999
2022-12-09,,104.22999
2022-12-12,,105.46599
2022-12-13,,106.65648
2022-12-14,,106.65648
2022-12-15,,106.86248
2022-12-16,,106.64281
2022-12-19,,106.64281
2022-12-20,,107.50665
2022-12-21,,107.50665
2022-12-22,,107.50665
2022-12-23,,108.96913
2022-12-26,,108.96913
2022-12-27,,109.05108
2022-12-28,,108.589
2022-12-29,,108.589
2022-12-30,,108.522995
2023-01-02,,108.522995
2023-01-03,,109.07499
2023-01-04,,107.30293
2023-01-05,,107.30293
2023-01-06,,106.88181
2023-01-09,,106.87727
2023-01-10,,106.87727
2023-01-11,,107.83899
2023-01-12,,106.69289
2023-01-13,,106.69289
2023-01-16,,106.54153
2023-01-17,,106.54153
2023-01-18,,105.94969
2023-01-19,,106.32529
2023-01-20,,106.32529
2023-01-23,,106.32073
2023-01-24,,106.13635
2023-01-25,,106.13635
2023-01-26,,106.35146
2023-01-27,,105.55136
2023-01-30,,105.55136
2023-01-31,,105.262276
2023-02-01,,105.262276
2023-02-02,,105.31122
2023-02-03,,105.588905
2023-02-06,,105.588905
2023-02-07,,106.84427
2023-02-08,,106.65306
2023-02-09,,106.65306
2023-02-10,,106.565414
2023-02-13,,106.88979
2023-02-14,,106.88979
2023-02-15,,106.11358
2023-02-16,,106.11358
2023-02-17,,106.90459
2023-02-20,,107.84354
2023-02-21,,107.84354
2023-02-22,,107.61933
2023-02-23,,107.61933
2023-02-24,,107.61933
2023-02-27,,107.82987
2023-02-28,,108.4752
2023-03-01,,108.4752
2023-03-02,,107.82533
2023-03-03,,107.82533
2023-03-06,,108.18041
2023-03-07,,107.519165
2023-03-08,,107.519165
2023-03-09,,108.46722
2023-03-10,,108.222534
2023-03-13,,108.222534
2023-03-14,,108.81777
2023-03-15,,108.81777
2023-03-16,,109.38911
2023-03-17,,109.60991
2023-03-20,,109.60991
2023-03-21,,109.79997
2023-03-22,,109.00214
2023-03-23,,109.00214
2023-03-24,,109.30944
2023-03-27,,108.75973
2023-03-28,,108.75973
2023-03-29,,108.90653
2023-03-30,,108.90653
2023-03-31,,108.06206
2023-04-03,,108.36934
2023-04-04,,108.36934
2023-04-05,,108.60153
2023-04-06,,109.26619
2023-04-07,,109.26619
2023-04-10,,109.01125
2023-04-11,,109.19106
2023-04-12,,109.19106
2023-04-13,,109.68844
2023-04-14,,109.68844
2023-04-17,,109.71916
2023-04-18,,109.5769
2023-04-19,,109.5769
2023-04-20,,109.26959
2023-04-21,,108.80979
2023-04-24,,108.80979
2023-04-25,,108.958885
2023-04-26,,107.788895
2023-04-27,,107.788895
2023-04-28,,107.997185
2023-05-01,,107.997185
2023-05-02,,108.082535
2023-05-03,,108.40805
2023-05-04,,108.40805
2023-05-05,,108.674355
2023-05-08,,107.89929
2023-05-09,,107.89929
2023-05-10,,107.46795
2023-05-11,,107.46795
2023-05-12,,106.361694
2023-05-15,,104.4542
2023-05-16,,104.4542
2023-05-17,,105.81768
2023-05-18,,106.46641
2023-05-19,,106.46641
2023-05-22,,107.04685
2023-05-23,,107.61135
2023-05-24,,107.61135
2023-05-25,,107.29041
2023-05-26,,107.29041
2023-05-29,,106.86474
2023-05-30,,107.29495
2023-05-31,,107.29495
2023-06-01,,107.95166
2023-06-02,,107.75134
2023-06-05,,107.75134
2023-06-06,,107.75134
2023-06-07,,107.47365
2023-06-08,,107.47365
2023-06-09,,107.504364
2023-06-12,,107.504364
2023-06-13,,106.871574
2023-06-14,,106.573395
2023-06-15,,106.573395
2023-06-16,,106.63257
2023-06-19,,107.04799
2023-06-20,,107.04799
2023-06-21,,106.83061
2023-06-22,,105.84043
2023-06-23,,105.84043
2023-06-26,,106.19668
2023-06-27,,106.19668
2023-06-28,,107.37007
2023-06-29,,107.8128
2023-06-30,,107.8128
2023-07-03,,107.5681
2023-07-04,,107.48388
2023-07-05,,107.48388
2023-07-06,,107.79687
2023-07-07,,107.5294
2023-07-10,,107.5294
2023-07-11,,107.32568
2023-07-12,,107.32568
2023-07-13,,107.88906
2023-07-14,,107.70127
2023-07-17,,107.70127
2023-07-18,,107.297226
2023-07-19,,107.61135
2023-07-20,,107.61135
2023-07-21,,106.87043
2023-07-24,,106.87043
2023-07-25,,106.918236
2023-07-26,,106.71451
2023-07-27,,106.71451
2023-07-28,,106.139755
2023-07-31,,106.17162
2023-08-01,,106.17162
2023-08-02,,106.0783
2023-08-03,,105.13595
2023-08-04,,105.13595
2023-08-07,,105.63671
2023-08-08,,105.63671
2023-08-09,,105.82905
2023-08-10,,106.270645
2023-08-11,,106.270645
2023-08-14,,106.25357
2023-08-15,,106.39242
2023-08-16,,106.39242
2023-08-17,,107.92093
2023-08-18,,108.773384
2023-08-21,,108.773384
2023-08-22,,108.47064
2023-08-23,,108.47064
2023-08-24,,108.52186
2023-08-25,,109.51885
2023-08-28,,109.51885
2023-08-29,,108.94979
2023-08-30,,108.56738
2023-08-31,,108.56738
2023-09-01,,108.54689
2023-09-04,,108.808655
2023-09-05,,108.808655
2023-09-06,,109.71005
2023-09-07,,109.71005
2023-09-08,,109.694115
2023-09-11,,111.09629
2023-09-12,,111.09629
2023-09-13,,110.88118
2023-09-14,,111.238556
2023-09-15,,111.238556
2023-09-18,,110.91988
2023-09-19,,110.5056
2023-09-20,,110.5056
2023-09-21,,110.9028
2023-09-22,,110.9028
2023-09-25,,111.40813
2023-09-26,,111.62323
2023-09-27,,111.62323
2023-09-28,,111.64715
2023-09-29,,110.89257
2023-10-02,,110.89257
2023-10-03,,111.54812
2023-10-04,,111.54812
2023-10-05,,111.81899
2023-10-06,,111.50488
2023-10-09,,111.50488
2023-10-10,,111.8099
2023-10-11,,111.8099
2023-10-12,,111.8099
2023-10-13,,112.06596
2023-10-16,,112.23668
2023-10-17,,112.23668
2023-10-18,,111.8099
2023-10-19,,111.8099
2023-10-20,,112.03523
2023-10-23,,109.33561
2023-10-24,,109.33561
2023-10-25,,110.16985
2023-10-26,,110.512436
2023-10-27,,110.512436
2023-10-30,,110.306435
2023-10-31,,109.021484
2023-11-01,,109.021484
2023-11-02,,109.69753
2023-11-03,,109.69753
2023-11-06,,109.27187
2023-11-07,,109.31626
2023-11-08,,109.31626
2023-11-09,,110.01393
2023-11-10,,109.62014
2023-11-13,,109.62014
2023-11-14,,111.21237
2023-11-15,,110.567055
2023-11-16,,110.567055
2023-11-17,,110.18011
2023-11-20,,110.18011
2023-11-21,,110.034424
2023-11-22,,110.15505
2023-11-23,,110.15505
2023-11-24,,109.74875
2023-11-27,,109.59282
2023-11-28,,109.59282
2023-11-29,,109.67478
2023-11-30,,109.88192
2023-12-01,,109.88192
2023-12-04,,110.06971
2023-12-05,,110.06971
2023-12-06,,110.48511
2023-12-07,,110.5443
2023-12-08,,110.5443
2023-12-11,,110.75598
2023-12-12,,111.36489
2023-12-13,,111.36489
2023-12-14,,111.11109
2023-12-15,,111.11109
2023-12-18,,110.016205
2023-12-19,,110.38154
2023-12-20,,110.38154
2023-12-21,,110.5921
2023-12-22,,110.875496
2023-12-25,,110.875496
2023-12-26,,110.828835
2023-12-27,,111.00637
2023-12-28,,111.00637
2023-12-29,,110.855
2024-01-01,,110.855
2024-01-02,,110.855
2024-01-03,,110.89484
2024-01-04,,110.89484
2024-01-05,,111.008644
2024-01-08,,110.96883
2024-01-09,,110.96883
2024-01-10,,111.55837
2024-01-11,,111.31481
2024-01-12,,111.31481
2024-01-15,,111.0041
2024-01-16,,111.0041
2024-01-17,,110.79356
2024-01-18,,110.3474
2024-01-19,,110.3474
2024-01-22,,111.59478
2024-01-23,,110.91532
2024-01-24,,110.91532
2024-01-25,,110.7594
2024-01-26,,108.95661
2024-01-29,,108.95661
2024-01-30,,108.03019
2024-01-31,,108.03019
2024-02-01,,108.66412
2024-02-02,,108.13945
2024-02-05,,108.13945
2024-02-06,,107.571526
2024-02-07,,107.36325
2024-02-08,,107.36325
2024-02-09,,106.99221
2024-02-12,,106.99221
2024-02-13,,107.422424
2024-02-14,,107.422424
2024-02-15,,107.422424
2024-02-16,,108.4786
2024-02-19,,108.38528
2024-02-20,,108.38528
2024-02-21,,108.57307
2024-02-22,,108.17359
2024-02-23,,108.17359
2024-02-26,,109.060196
2024-02-27,,109.060196
2024-02-28,,109.17627
2024-02-29,,109.1501
2024-03-01,,109.1501
2024-03-04,,108.955475
2024-03-05,,109.935394
2024-03-06,,109.935394
2024-03-07,,110.00711
2024-03-08,,110.16759
2024-03-11,,110.16759
2024-03-12,,110.01051
2024-03-13,,110.01051
2024-03-14,,109.302605
2024-03-15,,109.01579
2024-03-18,,109.01579
2024-03-19,,108.70965
2024-03-20,,108.866714
2024-03-21,,108.866714
2024-03-22,,108.82573
2024-03-25,,107.56583
2024-03-26,,107.56583
2024-03-27,,107.68647
2024-03-28,,107.68647
2024-03-29,,108.20091
2024-04-01,,108.21114
2024-04-02,,108.21114
2024-04-03,,107.365524
2024-04-04,,106.07944
2024-04-05,,106.07944
2024-04-08,,106.45048
2024-04-09,,106.68037
2024-04-10,,106.68037
2024-04-11,,107.09009
2024-04-12,,107.09009
2024-04-15,,107.543076
2024-04-16,,107.652336
2024-04-17,,107.652336
2024-04-18,,107.801414
2024-04-19,,107.425835
2024-04-22,,107.425835
2024-04-23,,106.53468
2024-04-24,,106.53468
2024-04-25,,106.17162
2024-04-26,,105.88142
2024-04-29,,105.88142
2024-04-30,,105.91896
2024-05-01,,105.79491
2024-05-02,,105.79491
2024-05-03,,105.93262
2024-05-06,,105.703865
2024-05-07,,105.703865
2024-05-08,,105.76304
2024-05-09,,105.76304
2024-05-10,,105.48193
2024-05-13,,105.157555
2024-05-14,,105.157555
2024-05-15,,105.16781
2024-05-16,,106.061226
2024-05-17,,106.061226
2024-05-20,,106.241066
2024-05-21,,106.00661
2024-05-22,,106.00661
2024-05-23,,105.772156
2024-05-24,,105.772156
2024-05-27,,105.18716
2024-05-28,,105.77442
2024-05-29,,105.77442
2024-05-30,,105.89621
2024-05-31,,106.48461
2024-06-03,,106.48461
2024-06-04,,106.17276
2024-06-05,,105.86662
2024-06-06,,105.86662
2024-06-07,,105.654915
2024-06-10,,105.654915
2024-06-11,,104.94245
2024-06-12,,104.16967
2024-06-13,,104.16967
2024-06-14,,103.650696
2024-06-17,,104.01262
2024-06-18,,104.01262
2024-06-19,,104.28007
2024-06-20,,104.96409
2024-06-21,,104.96409
2024-06-24,,105.087006
2024-06-25,,105.087006
2024-06-26,,105.36015
2024-06-27,,105.54452
2024-06-28,,105.54452
2024-07-01,,105.01303
2024-07-02,,105.385185
2024-07-03,,105.385185
2024-07-04,,105.90644
2024-07-05,,105.90644
2024-07-08,,105.86548
2024-07-09,,105.83816
2024-07-10,,105.83816
2024-07-11,,106.443634
2024-07-12,,106.67923
2024-07-15,,106.67923
2024-07-16,,106.732735
2024-07-17,,106.61549
2024-07-18,,106.61549
2024-07-19,,107.002464
2024-07-22,,107.002464
2024-07-23,,106.755486
2024-07-24,,106.5438
2024-07-25,,106.5438
2024-07-26,,106.94555
2024-07-29,,106.94555
2024-07-30,,106.94555
2024-07-31,,107.36667
2024-08-01,,106.87043
2024-08-02,,106.87043
2024-08-05,,106.99449
2024-08-06,,106.99449
2024-08-07,,105.24748
2024-08-08,,105.102936
2024-08-09,,105.102936
2024-08-12,,105.01871
2024-08-13,,104.74783
2024-08-14,,104.74783
2024-08-15,,105.16097
2024-08-16,,105.86434
2024-08-19,,105.86434
2024-08-20,,105.62647
2024-08-21,,105.62647
2024-08-22,,106.270645
2024-08-23,,105.90873
2024-08-26,,105.90873
2024-08-27,,105.86207
2024-08-28,,105.44891
2024-08-29,,105.44891
2024-08-30,,104.77174
2024-09-02,,105.233826
2024-09-03,,105.233826
2024-09-04,,104.891235
2024-09-05,,104.891235
2024-09-06,,104.67842
2024-09-09,,106.86248
2024-09-10,,106.86248
2024-09-11,,108.10986
2024-09-12,,107.76955
2024-09-13,,107.76955
2024-09-16,,107.227806
2024-09-17,,107.227806
2024-09-18,,107.65347
2024-09-19,,107.09123
2024-09-20,,107.09123
2024-09-23,,107.09123
2024-09-24,,107.67965
2024-09-25,,107.67965
2024-09-26,,107.55103
2024-09-27,,107.86401
2024-09-30,,107.86401
2024-10-01,,107.83442
2024-10-02,,107.83442
2024-10-03,,108.14059
2024-10-04,,107.99262
2024-10-07,,107.99262
2024-10-08,,107.73654
2024-10-09,,107.57835
2024-10-10,,107.57835
2024-10-11,,108.15082
2024-10-14,,108.13033
2024-10-15,,108.13033
2024-10-16,,108.70053
2024-10-17,,108.70053
2024-10-18,,108.8576
2024-10-21,,108.628845
2024-10-22,,108.628845
2024-10-23,,109.16034
2024-10-24,,108.95434
2024-10-25,,108.95434
2024-10-28,,108.80639
2024-10-29,,108.689156
2024-10-30,,108.689156
2024-10-31,,108.331795
2024-11-01,,108.331795
2024-11-04,,106.9558
2024-11-05,,107.16408
2024-11-06,,107.16408
2024-11-07,,106.42543
2024-11-08,,106.99335
2024-11-11,,106.99335
2024-11-12,,107.21529
2024-11-13,,107.21529
2024-11-14,,107.71152
2024-11-15,,107.9471
2024-11-18,,107.9471
2024-11-19,,107.699
2024-11-20,,107.09237
2024-11-21,,107.09237
2024-11-22,,107.32796
2024-11-25,,107.174324
2024-11-26,,107.174324
2024-11-27,,107.068474
2024-11-28,,107.068474
2024-11-29,,106.11473
2024-12-02,,106.03164
2024-12-03,,106.03164
2024-12-04,,105.39316
2024-12-05,,105.79604
2024-12-06,,105.79604
2024-12-09,,105.80515
2024-12-10,,105.82791
2024-12-11,,105.82791
2024-12-12,,106.10903
2024-12-13,,106.10903
2024-12-16,,106.093094
2024-12-17,,106.996765
2024-12-18,,106.996765
2024-12-19,,107.012695
2024-12-20,,107.55217
2024-12-23,,107.55217
2024-12-24,,107.51575
2024-12-25,,107.095795
2024-12-26,,107.095795
2024-12-27,,107.31316
2024-12-30,,107.31316
2024-12-31,,107.31316
2025-01-01,,106.15115
2025-01-02,,106.15115
2025-01-03,,106.30251
2025-01-06,,106.38333
2025-01-07,,106.38333
2025-01-08,,106.73501
2025-01-09,,106.46071
2025-01-10,,106.46071
2025-01-13,,107.07302
2025-01-14,,107.07302
2025-01-15,,106.724754
2025-01-16,,106.68037
2025-01-17,,106.68037
2025-01-20,,107.613625
2025-01-21,,107.309746
2025-01-22,,107.309746
2025-01-23,,107.51234
2025-01-24,,107.51234
2025-01-27,,107.103745
2025-01-28,,106.86248
2025-01-29,,106.86248
2025-01-30,,106.895485
2025-01-31,,106.69061
2025-02-03,,106.69061
2025-02-04,,106.84768
2025-02-05,,106.84313
2025-02-06,,106.84313
2025-02-07,,106.96148
2025-02-10,,106.96148
2025-02-11,,106.87955
2025-02-12,,107.14359
2025-02-13,,107.14359
2025-02-14,,107.68307
2025-02-17,,107.63299
2025-02-18,,107.63299
2025-02-19,,108.36138
2025-02-20,,108.21001
2025-02-21,,108.21001
2025-02-24,,108.54803
2025-02-25,,108.54803
2025-02-26,,109.41414
2025-02-27,,109.72826
2025-02-28,,109.72826
2025-03-03,,109.21612
2025-03-04,,109.78858
2025-03-05,,109.78858
2025-03-06,,109.639496
2025-03-07,,109.64745
2025-03-10,,109.64745
2025-03-11,,109.67592
2025-03-12,,109.67592
2025-03-13,,110.125465
2025-03-14,,110.55796
2025-03-17,,110.55796
2025-03-18,,110.62737
2025-03-19,,110.585266
2025-03-20,,110.585266
2025-03-21,,110.48285
2025-03-24,,110.77762
2025-03-25,,110.77762
2025-03-26,,110.16303
2025-03-27,,110.16303
2025-03-28,,110.27343
2025-03-31,,109.42439
2025-04-01,,109.42439
2025-04-02,,109.0818
2025-04-03,,108.807526
2025-04-04,,108.807526
2025-04-07,,108.70281
2025-04-08,,108.70281
2025-04-09,,109.517715
2025-04-10,,109.608765
2025-04-11,,109.608765
2025-04-14,,110.34058
2025-04-15,,110.660385
2025-04-16,,110.660385
2025-04-17,,110.97337
2025-04-18,,112.168396
2025-04-21,,112.168396
2025-04-22,,112.30497
2025-04-23,,112.30497
2025-04-24,,112.509834
2025-04-25,,113.05613
2025-04-28,,113.05613
2025-04-29,,113.42033
2025-04-30,,113.23823
2025-05-01,,113.23823
2025-05-02,,113.22685
2025-05-05,,113.97801
2025-05-06,,113.97801
2025-05-07,,113.97801
2025-05-08,,113.97801
2025-05-09,,113.739006
2025-05-12,,113.55691
2025-05-13,,113.55691
2025-05-14,,113.101654
2025-05-15,,113.75039
2025-05-16,,113.75039
2025-05-19,,113.22685
2025-05-20,,112.919556
2025-05-21,,112.919556
2025-05-22,,112.14563
2025-05-23,,112.14563
2025-05-26,,112.60088
2025-05-27,,112.30497
2025-05-28,,112.30497
2025-05-29,,113.295135
2025-05-30,,113.85281
2025-06-02,,113.85281
2025-06-03,,113.21547
2025-06-04,,113.260994
2025-06-05,,113.260994
2025-06-06,,114.046295
2025-06-09,,114.046295
2025-06-10,,115.48033
2025-06-11,,115.400665
2025-06-12,,115.400665
2025-06-13,,115.616905
2025-06-16,,115.78763
2025-06-17,,115.78763
2025-06-18,,115.48033
2025-06-19,,115.48033
2025-06-20,,115.56
2025-06-23,,115.46895
2025-06-24,,115.46895
2025-06-25,,115.42342
2025-06-26,,115.48033
2025-06-27,,115.48033
2025-06-30,,115.799
2025-07-01,,115.09337
2025-07-02,,115.09337
2025-07-03,,114.55845
2025-07-04,,114.55845
2025-07-07,,115.207184
2025-07-08,,115.69658
2025-07-09,,115.69658
2025-07-10,,115.116135
2025-07-11,,113.77315
2025-07-14,,113.77315
2025-07-15,,114.56983
2025-07-16,,114.23978
2025-07-17,,114.23978
2025-07-18,,114.330826
2025-07-21,,114.330826
2025-07-22,,114.06906
2025-07-23,,113.579666
2025-07-24,,113.579666
2025-07-25,,113.386185
2025-07-28,,113.386185
2025-07-29,,113.386185
2025-07-30,,112.418785
2025-07-31,,113.101654
2025-08-01,,113.101654
2025-08-04,,113.35204
2025-08-05,,113.35204
2025-08-06,,112.885414
2025-08-07,,112.2253
2025-08-08,,112.2253
2025-08-11,,112.44154
2025-08-12,,112.07735
2025-08-13,,112.07735
2025-08-14,,112.475685
2025-08-15,,112.475685
2025-08-18,,112.64641
2025-08-19,,112.53259
2025-08-20,,112.53259
2025-08-21,,111.4878
2025-08-22,,111.63463
2025-08-25,,111.63463
2025-08-26,,111.80421
2025-08-27,,111.89297
2025-08-28,,111.89297
2025-08-29,,111.93737
2025-09-01,,111.93737
2025-09-02,,112.33911
2025-09-03,,112.36188
2025-09-04,,112.36188
2025-09-05,,112.78298
2025-09-08,,112.9537
2025-09-09,,112.9537
2025-09-10,,113.135796
2025-09-11,,113.46586
2025-09-12,,113.46586
2025-09-15,,113.386185
2025-09-16,,113.386185
2025-09-17,,112.543976
2025-09-18,,113.12442
2025-09-19,,113.12442
2025-09-22,,113.12442
2025-09-23,,113.60243
2025-09-24,,113.60243
2025-09-25,,113.43171
2025-09-26,,113.23823
2025-09-29,,113.23823
2025-09-30,,113.28375
2025-10-01,,113.28375
2025-10-02,,113.32928
2025-10-03,,113.3179
2025-10-06,,113.3179
2025-10-07,,114.06906
2025-10-08,,114.54707
2025-10-09,,114.54707
2025-10-10,,113.79591
2025-10-13,,113.90972
2025-10-14,,113.90972
2025-10-15,,114.1032
2025-10-16,,114.1032
2025-10-17,,114.39912
2025-10-20,,114.14873
2025-10-21,,114.14873
2025-10-22,,113.46586
2025-10-23,,113.53414
2025-10-24,,113.53414
2025-10-27,,113.97801
2025-10-28,,113.97801
2025-10-29,,112.885414
2025-10-30,,112.45293
2025-10-31,,112.45293
2025-11-03,,112.384636
2025-11-04,,112.509834
2025-11-05,,112.509834
2025-11-06,,111.830376
2025-11-07,,111.67559
2025-11-10,,111.67559
2025-11-11,,111.77005
2025-11-12,,111.77005
2025-11-13,,111.61869
2025-11-14,,111.09402
2025-11-17,,111.09402
